% degree N
3
% number of nodes
20
% node coordinates
7.919800726899076E-01 -7.728177921584450E-01 -6.624165062630172E-02 -4.766122542367422E-02 -4.483929027279487E-02 1.816342428414672E-01 1.169057818195762E-01 -6.188377060881983E-02 1.762589755797648E-02 -2.915198416741198E-01 4.241007245013552E-01 1.041338826913149E-02 8.569119443770935E-14 9.999999999999423E-01 9.102861654231090E-02 1.737281862056101E-01 -1.533753684726221E-01 -1.000000000000000E+00 -3.286878235304324E-01 1.408414082781828E-02 2.772912165582844E-02 -6.574298978129277E-01 4.069670909493822E-01 6.016773358694180E-01 6.732867928651131E-01 -4.874063063809103E-01 -3.211497167295524E-01 1.119125942823603E-02 -9.999999999999746E-01 3.383957739619267E-01 3.196511601251134E-01 3.250748386679775E-01 3.894968829203405E-02 -6.588959149922641E-01 5.782576938380920E-01 2.955985219697642E-01 2.635448192449840E-01 3.818457327864432E-01 -6.484439942490565E-02 8.057283320681397E-02 -4.453318450789882E-01 8.241262785127529E-02 -1.987646343187416E-01 -9.999999999999619E-01 -1.056980140078210E-01 -2.839330605959340E-02 2.176718876381498E-01 3.845367768675281E-02 2.613147556741196E-01 -6.491943856671607E-01 7.847866110553974E-01 -3.725955956891132E-02 -3.259520505913630E-02 -7.030716558772383E-02 -5.208211679316439E-01 9.075387177252467E-02 5.311178103501101E-01 7.867515247571899E-02 -3.303103449043108E-01 -4.674804526476399E-01 
1.865841372436478E-01 -2.360299747218713E-01 3.571535017021123E-03 2.564552516514236E-03 6.797150662313301E-03 3.854359660396767E-02 -2.308001464364865E-01 4.845952639769164E-02 -9.845886347844320E-02 6.880903086614131E-01 2.920101460716275E-02 -8.907590328391144E-03 -9.999999999998466E-01 2.420616532791315E-01 -4.076977243932655E-02 -9.546306469059621E-02 -3.805707263867599E-01 -3.018156786546101E-01 4.711655239238439E-01 -3.617175803780256E-02 -3.467317568755568E-03 5.749507370732072E-01 -4.883474415429617E-02 -3.498450981719966E-02 4.810139896470936E-01 -8.447373450528638E-01 -1.828208945694632E-01 -5.201307135443588E-02 -1.962234813894743E-01 -5.201296280819430E-01 -1.016099633355850E-01 -3.062009699786166E-01 -1.972526912578290E-01 7.795068010362127E-02 -2.083820672845393E-01 -7.173676241048005E-02 2.132568680807965E-02 -4.322667080509596E-01 3.950918093049938E-01 3.126963543760983E-01 -6.568159666946782E-02 -6.542322498911847E-02 8.132902426815519E-01 1.557835326484918E-01 -8.983236820952356E-02 1.377177945831762E-01 -1.451344763132517E-01 2.121070329612959E-01 -2.039146714691320E-01 -8.999300949557871E-01 -4.291136972438393E-01 -4.903825355286390E-02 -1.000000000000000E+00 4.238698534038109E-01 -2.241037934973840E-01 -3.202565398768586E-01 -5.222371832266007E-01 -1.801731810810620E-01 2.437251356027816E-01 2.913158220684892E-01 
-5.524027869606749E-02 -2.360299747218683E-01 1.889819087346259E-01 2.564552516514789E-03 -2.416990372026077E-02 3.854359660396722E-02 -2.308001464364856E-01 -3.748549598333710E-02 -6.553637310721389E-02 6.880903086613971E-01 2.920101460716448E-02 6.371824570583813E-02 9.999999999999982E-01 -2.768859511314724E-02 -2.588358341127887E-01 -4.542591507471867E-01 -9.485295428263542E-02 -2.124248002450310E-01 -1.904497116297282E-01 4.650571602117340E-01 -2.378669557821531E-01 9.999999999999895E-01 -1.032778224608225E-01 8.359162424275132E-02 4.600905779667287E-01 5.358854941163047E-02 2.373951003186051E-01 -1.369939899235251E-01 6.244727612916198E-02 -3.810713561537785E-01 3.532613690064776E-01 -1.946316144194365E-01 -1.312150986077423E-01 8.183282290371309E-02 -2.686981896626715E-01 -4.866580714480538E-02 -4.301362439677816E-01 -2.253394423089692E-01 6.464108798196271E-02 3.649728759106750E-01 -5.465251805150823E-02 -6.930461010794506E-02 -2.321134081665266E-02 -7.905944482767017E-01 -9.596898514971423E-02 -1.637296718613846E-01 -2.279554614133158E-01 2.571273343733140E-02 4.682895054139504E-01 7.960391488235804E-01 4.619770863456899E-01 -2.339349243533413E-01 -9.421881950225214E-01 -5.039062124801699E-01 2.471566478740494E-01 3.541235024793339E-01 4.276132395805144E-01 3.606220764884923E-01 -3.109325114080486E-01 -1.653650409771595E-01 
-3.034521654994546E-01 -7.728177921584488E-01 7.736425268077692E-01 -4.766122542367313E-02 -1.851159019648398E-01 1.816342428414723E-01 1.169057818195625E-01 2.486422345677073E-02 -1.560418279136489E-02 -2.915198416741247E-01 4.241007245013457E-01 -6.289098025351557E-02 -3.908505190798566E-14 -3.496150572760192E-01 -9.999999999998898E-01 -5.578727581179261E-01 4.292156909192226E-01 -8.177280812143373E-01 1.144077945779421E-01 -3.215978770745516E-01 1.847107735242920E-01 -3.226277319686890E-02 6.575421047512634E-01 5.592905430823025E-02 7.695870817846462E-01 8.338612863289629E-01 5.706191332306602E-01 -8.751796701500748E-01 3.884826831666655E-01 1.050960696527474E-01 -4.434918436146688E-01 -2.548631660723545E-01 3.524217928008565E-01 -6.404678738612425E-01 2.919446854600748E-01 1.756755942342078E-01 8.580526299513656E-02 4.633125362570434E-01 -1.949421121367189E-01 -1.911607574514605E-01 1.643393158045670E-01 -1.321446033737915E-01 9.999999999999891E-01 3.562251125535995E-01 -4.449211262391737E-01 -8.764607722868484E-02 2.013925241523087E-01 1.815855159374654E-03 6.804296848293084E-01 2.791186130275365E-01 -6.677220874736640E-01 2.599310976016883E-02 -4.473214440998334E-02 6.712055394812096E-02 3.932252353512864E-01 -1.756690968804235E-01 -2.938655486217656E-01 -5.311178103501071E-01 7.022984576140188E-01 -2.296482894152739E-01 
1.865841372436453E-01 -2.360299747218705E-01 -8.181832506593769E-03 2.564552516514316E-03 1.600184392345540E-02 3.854359660396663E-02 -2.308001464364823E-01 4.844859910559078E-02 -8.991342661688263E-02 6.880903086614127E-01 2.920101460716455E-02 -4.880594658473651E-02 9.999999999998891E-01 2.225510848459770E-01 8.306282721879728E-02 -5.766175923951696E-02 3.097869081039587E-01 -3.961438809977016E-01 4.711663393393888E-01 7.898672765888270E-03 -7.100215616617279E-02 -4.947892067224530E-01 2.132976654196068E-01 4.260128014042785E-01 -8.811537061585067E-02 9.041676136671177E-01 3.358428525390077E-02 5.721359162283453E-02 -2.684713370750224E-01 -1.262413939736547E-01 -5.089569023563616E-01 -3.062005783968774E-01 -1.752347814013026E-01 1.788381948419378E-01 7.736581815839656E-03 1.247421947807679E-01 2.133361113409342E-02 -4.181806861993667E-01 -2.715829824780275E-01 -1.817165273266079E-01 -6.690054062039638E-02 -7.803595944149333E-02 -7.032409092002764E-01 3.978830381601765E-01 6.056364770716944E-03 1.377884848083325E-01 -1.186799095810114E-01 -2.988086879146457E-01 2.994110550710407E-01 6.626847242305642E-01 7.159106791504198E-01 -9.637936330289891E-02 8.727865520831096E-01 -6.982665608780448E-01 3.310171890247472E-01 1.547475604819959E-01 -4.463690592686840E-01 3.669231425225740E-02 -1.759195187693065E-01 -1.953521293220648E-01 
-6.099689729337851E-03 1.009125673929037E-01 -9.879271395346511E-03 1.000000000000000E+00 -1.681042910623629E-02 1.000000000000000E+00 -1.151606893854478E-01 3.320013852397402E-01 1.000000000000000E+00 -2.094470802957535E-01 -7.552946274924030E-02 2.260373306612614E-01 -3.009781318063187E-15 -1.820791670460433E-15 -9.457855482070295E-16 3.736441433766804E-02 7.409463782734196E-03 9.468443111033147E-02 -1.466371236824817E-01 -4.323739114464348E-01 -1.698456986399049E-01 -1.092733952711191E-14 -8.219438703170405E-02 -4.618105704545301E-02 -7.443413714658301E-02 9.893723863593695E-15 -1.689880125895983E-15 4.200732830830787E-17 -1.314149943589862E-15 -2.184599555968184E-16 2.437188611443285E-16 -5.954697312719762E-02 -1.091205002857164E-01 2.486801654282492E-01 -2.117142655937496E-01 1.400442900768385E-01 5.682673979964017E-02 1.701871665452529E-01 -2.688696635424332E-02 7.527766991300040E-02 -3.160228350682240E-03 -7.321569053206511E-03 2.694432239889028E-15 -2.285719827367423E-16 -3.211864430650059E-03 4.976658068198342E-04 -1.504839713538254E-03 -3.159648876848761E-04 -1.307379419882912E-16 -5.870732288005995E-15 -1.790279034213799E-15 2.782184082394958E-15 -1.143306944909021E-15 -1.314747220299040E-15 3.357500038045897E-15 1.778526211984640E-16 -1.025619396065355E-15 -4.469985098226979E-16 3.746822539667478E-16 -3.042297205378584E-15 
-6.613941172909342E-02 -2.360299747218785E-01 1.855850684913457E-01 2.564552516513947E-03 -1.636090925174493E-02 3.854359660396706E-02 -2.308001464364930E-01 -6.980910847195346E-02 -4.461309238944471E-02 6.880903086614094E-01 2.920101460716961E-02 5.112497020802557E-02 -9.999999999999900E-01 -1.347470139376353E-01 -2.057769040122843E-01 1.436993736840621E-01 1.494382963907300E-01 -4.463112302222667E-01 -1.320965854901637E-01 4.649208315427720E-01 -2.847285090807803E-01 -9.960661459396921E-01 4.683396540041055E-01 -1.294644781696956E-01 9.901653566426204E-03 -1.552626549470772E-01 2.776865421039305E-02 -2.696974680206919E-01 1.180786138015777E-01 1.803269639879500E-01 4.938540452149492E-01 3.411296079705994E-01 8.427383286603274E-02 1.940938917565507E-01 -2.292883112518258E-01 2.586008667875346E-01 4.605737748794111E-02 -4.295128075183276E-01 -2.534862485819628E-01 1.215940928523336E-01 1.165097208341178E-02 -1.056800340764914E-01 -5.304552299920205E-01 5.933645117732492E-01 -3.764996467292857E-02 1.833476978294531E-01 -1.061627736856734E-01 -2.706380162613270E-01 -2.196293253603508E-01 -6.940364200785114E-01 -7.059933281394573E-01 3.353815361686078E-01 7.676063719358068E-01 7.658661258581628E-01 -3.278773399407907E-01 -3.375355717524808E-02 1.083130639673159E-01 6.079841660067995E-01 1.667657274900008E-01 2.125069006215119E-01 
-5.524027869605441E-02 -2.360299747218721E-01 -8.354919478967691E-02 2.564552516514552E-03 1.892638383134536E-01 3.854359660396405E-02 -2.308001464364879E-01 -3.752548759981723E-02 -3.426185143404636E-02 6.880903086614037E-01 2.920101460716559E-02 -8.230144031816147E-02 -9.999999999999746E-01 -1.073146393414885E-01 2.465466764516559E-01 -4.406706198246061E-01 1.533116514625490E-01 -2.463331978284994E-01 -1.904581416294767E-01 9.444406316284199E-03 4.603275759281064E-01 4.211154088666694E-01 1.127415534716071E-01 4.634925744474441E-01 -8.920367412364811E-03 9.999999999999251E-01 -1.584135585896211E-01 1.342416819578673E-01 1.834864352042187E-01 3.398026640940002E-01 -3.922440818793667E-01 -1.946311412928770E-01 -1.016818009171278E-01 2.171563402334127E-01 2.118838185870658E-02 1.887288523042762E-01 -4.301358325333627E-01 -2.246080899915576E-01 3.002704584378173E-02 -2.323988699339051E-01 -5.607056366172074E-02 -8.397750192499720E-02 -2.828350126895297E-01 -7.491480444217358E-01 1.558216268467774E-02 -1.637203907978855E-01 -2.244821875184460E-01 -4.136643114550837E-02 -4.904272981207241E-01 -7.410413715291957E-01 -5.284618252949356E-01 -5.564751736068941E-01 2.507259361575664E-01 -9.875632059038014E-01 -2.599728860875822E-01 -2.248101284949648E-01 3.291658894875125E-01 -2.485194276795240E-01 3.028043163089564E-01 1.538613978646997E-01 
-6.613941172907969E-02 -2.360299747218813E-01 -7.519266750933970E-02 2.564552516514381E-03 1.878681395208187E-01 3.854359660396498E-02 -2.308001464364931E-01 -6.983817279633302E-02 -2.188400757783553E-02 6.880903086614146E-01 2.920101460716894E-02 -5.499635955962832E-02 9.999999999999534E-01 -1.948624897328077E-01 1.757730068939847E-01 1.194865991555677E-01 -2.927547323548320E-01 -3.858914254626162E-01 -1.321058309054537E-01 -3.476235315637226E-02 4.810008612268989E-01 -5.052107932775622E-01 4.222266203625059E-01 -2.105608391865634E-01 1.100200684501161E-01 -9.577561630788467E-01 4.248641337621034E-02 2.672492557179628E-01 1.006824933295495E-01 5.073127501274347E-01 1.556955333498775E-01 3.411296895154180E-01 9.178922070012559E-02 2.285298943479306E-01 -1.555203888307923E-01 2.995165690453689E-01 4.604986459634552E-02 -4.428674770525143E-01 3.785745010628772E-01 1.863522871046251E-02 1.145187042412731E-02 -1.077401914411650E-01 7.264522500169360E-01 3.927114101165348E-01 -2.198754981877803E-02 1.832862886677946E-01 -1.291440665230346E-01 1.731985400317696E-01 1.462707344652150E-01 8.762840135094335E-01 4.856810851821480E-01 6.004461786474120E-01 5.106933484604252E-02 1.000000000000000E+00 2.337801826269741E-01 6.994916258575398E-02 1.035140494599543E-01 -5.766059479869653E-01 -2.264431492243677E-01 -2.969669502554796E-01 
-3.034521654993940E-01 -7.728177921584640E-01 -4.076457145268111E-01 -4.766122542367462E-02 7.400143547582433E-01 1.816342428414693E-01 1.169057818195596E-01 2.489355932485151E-02 -3.854562209441822E-02 -2.915198416741269E-01 4.241007245013468E-01 4.422182546668464E-02 2.294463673808719E-14 -6.503849427238778E-01 9.089713834576130E-01 -6.072436665479144E-01 -4.724352745610768E-01 -6.945294513076906E-01 1.144139863987815E-01 1.304893527912557E-02 -3.281119524462326E-01 6.896926710100819E-01 8.697779738572220E-01 4.291761669473795E-01 3.087907056118381E-01 -3.464549799482778E-01 -2.494694165010757E-01 8.639884107218481E-01 6.115173168333250E-01 -4.434918436146744E-01 1.238406834895582E-01 -2.548635899426993E-01 3.880963888303623E-01 -4.770045226093265E-01 6.421116882018205E-01 -3.700440746549551E-02 8.580230518644834E-02 4.580548326168092E-01 5.389879671191933E-02 3.440198747347221E-01 1.533332704261153E-01 -2.460270568072737E-01 -8.012353656812783E-01 6.437748874463893E-01 4.208740119719415E-01 -8.765814786589014E-02 1.968753016268470E-01 8.905674730122631E-02 -9.417444405034119E-01 3.700757726397788E-01 -1.170645235816757E-01 1.126644980873345E-02 7.732734946913265E-02 3.186611639579485E-03 1.275959325803301E-01 8.491522510789870E-02 -2.372522617283390E-01 4.524426578743906E-01 -3.719881127097099E-01 6.971287420629497E-01 
7.919800726898990E-01 -7.728177921584680E-01 -5.718201921528681E-02 -4.766122542367376E-02 1.255028514672226E-01 1.816342428414665E-01 1.169057818195747E-01 -6.186263631153121E-02 1.098307608929633E-03 -2.915198416741173E-01 4.241007245013491E-01 1.441366088304979E-02 -6.066617024044315E-14 -3.496150572761000E-01 -9.999999999998967E-01 1.338622101024602E-01 -8.814496871844165E-01 6.262225444697359E-01 -3.286880206229050E-01 3.431922324665532E-03 1.259990337215231E-02 -3.226277319704818E-02 8.347818192582025E-02 2.483866370507593E-01 -1.000000000000000E+00 8.338612863290584E-01 -6.788502832704525E-01 -1.360115892780946E-01 7.733325718707316E-01 1.050960696527474E-01 -4.434918436146691E-01 3.250738774362914E-01 -6.213222175270902E-01 -2.704177209551141E-01 -3.990580408280954E-01 -1.867064047154108E-01 2.632134002120881E-01 -2.072701654839906E-01 -3.410551369633030E-01 9.711696648343758E-02 -4.545999502389057E-01 -1.348689990824308E-02 9.999999999999538E-01 3.562251125535692E-01 -8.231038982867410E-02 -2.928931389093363E-02 -1.176433569573069E-01 2.046173062085647E-01 -1.425865980248200E-01 1.000000000000000E+00 1.697711545513874E-01 -3.760016727158570E-02 4.029028771132549E-02 6.474472032895751E-02 -2.234486998564014E-01 4.403639385775900E-01 -1.913546709527162E-01 -1.241792427188505E-02 3.722817550783144E-01 7.442698677880349E-01 
1.865841372436441E-01 -2.360299747218782E-01 3.643090122335443E-03 2.564552516514607E-03 8.142553067604264E-03 3.854359660396834E-02 -2.308001464364804E-01 4.824442707815864E-02 6.975460030983985E-02 6.880903086614119E-01 2.920101460716574E-02 -4.962131293156390E-02 9.999999999999220E-01 -2.768859511317839E-02 -2.588358341127807E-01 -1.019114595724921E-01 -4.983380851557463E-01 -3.877119416896183E-02 4.711653004991415E-01 -4.824714934740624E-02 -2.061785113411733E-02 9.999999999999415E-01 -2.118321133749660E-01 -2.129982001517159E-01 -3.621102646339330E-01 5.358854941172223E-02 -2.523041308765937E-01 -2.299377847660408E-03 9.759481095694809E-02 -3.810713561537782E-01 3.532613690064788E-01 -3.062005731963650E-01 1.227956469306809E-01 -1.103532585136348E-01 2.653443990526130E-01 1.273515922210767E-01 2.152700127385926E-02 -7.441896676216403E-02 5.628709998479979E-01 3.058671803606415E-01 -5.812964700959573E-02 1.271878932222621E-02 -2.321134081665642E-02 -7.905944482766971E-01 -1.088893553085481E-01 1.387625232619442E-01 2.458369417967737E-01 1.836329321615355E-02 3.511145992163690E-02 4.011679183945121E-01 -9.280404912174194E-01 3.138676066117875E-01 9.727773016744651E-01 -4.041917321833289E-01 -3.298532930545127E-01 -5.637770578998116E-01 -4.329088730707476E-02 6.988952143662769E-02 -2.124859828374429E-01 -8.530256715160354E-02 
-5.524027869606903E-02 -2.360299747218700E-01 1.890534638399400E-01 2.564552516514563E-03 -2.282450131496168E-02 3.854359660396658E-02 -2.308001464364806E-01 -3.770059530287022E-02 1.026770906810682E-01 6.880903086613978E-01 2.920101460716334E-02 2.300452310266556E-02 -9.999999999998390E-01 2.420616532791569E-01 -4.076977243934301E-02 -4.607075456290259E-01 -2.126203130516024E-01 5.061968424061501E-02 -1.904499350544307E-01 4.529817689021315E-01 -2.550174893475167E-01 5.749507370731379E-01 -2.662751916814072E-01 -9.442206609169299E-02 -3.830336763142698E-01 -8.447373450528063E-01 1.977299251274594E-01 1.913064391256690E-01 3.618139430336037E-02 -5.201296280819458E-01 -1.016099633355873E-01 -1.946312176371839E-01 1.888332395807637E-01 -1.064711157135424E-01 2.050282766744741E-01 1.504225474867491E-01 -4.299349295020029E-01 1.325082989798255E-01 2.324202785249644E-01 3.581437018952153E-01 -4.710056839163558E-02 8.837404203400604E-03 8.132902426815497E-01 1.557835326484971E-01 -1.150259722487454E-01 -1.626849431826174E-01 1.630159566967032E-01 -1.680310063078104E-01 -2.994862938664609E-01 -2.972769722623685E-01 8.951771021156024E-01 -3.089442870556685E-02 9.694108933480559E-01 4.842280912596782E-01 3.068004386778287E-01 5.299100952973432E-01 1.379148309531728E-01 -2.503384168440710E-01 2.796933586427176E-01 -4.064821393971303E-02 
-3.034521654994528E-01 -7.728177921584489E-01 7.827021582187884E-01 -4.766122542367430E-02 -1.477376022480635E-02 1.816342428414704E-01 1.169057818195725E-01 2.488535775405796E-02 -3.213177274041338E-02 -2.915198416741265E-01 4.241007245013460E-01 -5.889070763960042E-02 -1.232600931235080E-14 1.000000000000000E+00 9.102861654225870E-02 -5.977387342208356E-01 -2.988586277925066E-01 8.084944632555437E-01 1.144075974854679E-01 -3.322500955776996E-01 1.695815552406162E-01 -6.574298978129964E-01 3.340531957277737E-01 -2.973616445103668E-01 -9.036997110805232E-01 -4.874063063807208E-01 4.293808667693339E-01 1.000000000000000E+00 -1.618152550374495E-01 3.383957739619241E-01 3.196511601251147E-01 -2.548641273040410E-01 -3.078501130182719E-01 -2.519896798241016E-01 -6.853710492061220E-01 -3.066293324509686E-01 8.547384396224011E-02 -1.258033620133898E-01 -4.711528496751182E-01 -1.746166241748306E-01 1.550712106446485E-01 -2.280441311333093E-01 -1.987646343187081E-01 -9.999999999999325E-01 -4.215335020600227E-01 -8.854208506002428E-02 -1.339227204431498E-01 1.679794836811905E-01 -7.991578424785881E-01 -6.299242273602818E-01 -2.868356781331352E-01 4.886661708032846E-02 3.703706175781627E-02 -6.155810868935285E-02 3.510446324367305E-01 -3.554487134696825E-01 -4.589759077561603E-02 4.648605821462793E-01 -7.442698677880204E-01 -4.714112572508232E-02 
