% degree N
4
% number of nodes
35
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
-6.546536707079773E-01 -1.000000000000000E+00 -9.999999999999999E-01
0.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
6.546536707079771E-01 -1.000000000000000E+00 -9.999999999999999E-01
1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
8.328719028162219E-01 8.620563120581572E-16 -1.378973313694521E-15 2.400966104128771E-15 -8.328719028162259E-01 -1.255574545324941E+00 2.076768690331452E-15 -3.365259837433029E-15 1.255574545324943E+00 6.104958704216300E-01 -2.983214395805875E-16 -6.104958704216307E-01 3.885179764516978E-01 -3.885179764516974E-01 1.690287229379052E-16 -1.255574545324941E+00 2.158031217777992E-16 -4.960125352874408E-16 1.255574545324941E+00 3.087458895262989E+00 5.033811797528871E-15 -3.087458895262994E+00 -3.797790402270561E+00 3.797790402270560E+00 2.253521338313071E-16 6.104958704216297E-01 3.816487537532012E-16 -6.104958704216306E-01 -3.797790402270562E+00 3.797790402270562E+00 -2.272957020932303E-16 3.885179764516974E-01 -3.885179764516974E-01 2.069517670295435E-16 8.449347744156766E-16 
-3.561130609860624E-01 4.148531938484370E-02 1.719661369664242E-01 4.702878627384701E-01 -6.902125158949851E-01 2.954680707465166E-17 6.477293817935242E-16 -6.749764484822545E-16 1.212271773726696E-16 3.319683838837831E-17 1.092615863822352E-16 6.104702491800095E-17 9.629598027585782E-17 -3.735223492022283E-17 -5.322466397966192E-17 1.027105927175380E+00 -4.055218994853160E-01 -1.764262225864563E+00 1.569010551036786E+00 -3.624683165904690E-16 6.499771415548643E-16 -3.281699638048299E-16 1.652467995105050E-16 -4.756193673299315E-16 3.167168989940817E-17 -2.128260239651958E+00 4.745853787794524E+00 -2.012532846019717E+00 -1.787720798066362E-16 5.966121126569244E-17 1.136408629167635E-16 -3.334845328582878E+00 2.410138059837894E+00 1.956243905030502E-16 2.559004715511567E-01 
6.902125158949857E-01 -4.702878627384691E-01 -1.719661369664243E-01 -4.148531938484401E-02 3.561130609860629E-01 1.990969749337894E-16 -4.053429569218291E-16 6.774314419571626E-16 -5.883098223979367E-16 2.716431120489280E-16 -4.413776911086707E-17 -4.726910296587202E-16 -9.956023861841646E-17 1.392575712218064E-16 5.905371684297669E-17 -1.569010551036790E+00 1.764262225864565E+00 4.055218994853138E-01 -1.027105927175378E+00 5.014887562225192E-16 -1.041119647470210E-15 8.394850936407104E-16 4.476764452082853E-17 1.307201804449983E-16 -1.737795613289679E-16 2.012532846019719E+00 -4.745853787794525E+00 2.128260239651957E+00 -2.310756940140300E-16 1.180509081151949E-16 8.589650593014973E-18 -2.410138059837895E+00 3.334845328582879E+00 -1.557441100042088E-16 -2.559004715511568E-01 
6.902125158949843E-01 8.795955409892136E-16 -1.355912145573986E-15 2.087965118340296E-15 -6.902125158949858E-01 -4.702878627384690E-01 1.046168692768936E-15 -1.556305968092451E-15 4.702878627384693E-01 -1.719661369664249E-01 -4.832067041287199E-16 1.719661369664258E-01 -4.148531938484233E-02 4.148531938484211E-02 1.381613940804141E-16 -1.569010551036789E+00 -1.056182332675931E-15 2.038922987973064E-15 1.569010551036788E+00 1.764262225864564E+00 -3.886369255019176E-16 -1.764262225864564E+00 4.055218994853156E-01 -4.055218994853160E-01 3.053194695798257E-16 2.012532846019718E+00 3.783681220279422E-16 -2.012532846019718E+00 -4.745853787794527E+00 4.745853787794527E+00 5.598358836945433E-17 -2.410138059837894E+00 2.410138059837894E+00 -9.437675165892641E-17 1.391425421517322E-18 
4.999999999999982E-01 1.514068143377209E-15 -1.140084740104133E-15 4.836999538471381E-16 -4.999999999999999E-01 6.773190028226207E-16 8.822416008752081E-16 -8.657528686959896E-16 -5.937072046082808E-16 6.284147494040538E-16 -2.324426279154982E-16 -4.573012703253241E-16 5.160854124767324E-16 -2.806278321373484E-16 -9.552946279753137E-17 -1.410164177942426E+00 -1.848394184918228E-15 3.932854519886625E-15 1.410164177942424E+00 -1.197947194682087E-15 5.048836391258511E-16 1.233590467322443E-15 -1.655237942403256E-15 1.070737972264995E-15 -4.050324683290458E-17 2.666666666666664E+00 -3.143146533665417E-16 -2.666666666666664E+00 2.999329785609237E-15 -3.864036178276088E-15 3.802702958371964E-16 -6.756502488724240E+00 6.756502488724241E+00 1.145574550795664E-16 7.401486830834346E-17 
% s collocation differentation matrix
-5.000000000000000E+00 2.980741958280895E-16 -5.011593109016916E-16 -4.602430717745157E-16 1.162437820913547E-15 6.756502488724239E+00 -3.144325214569386E-15 1.267827976868407E-15 -1.243859806354043E-15 -2.666666666666661E+00 6.818385659935017E-16 4.385358378628955E-16 1.410164177942424E+00 1.565596738853285E-16 -4.999999999999996E-01 -5.953475957555516E-16 2.283545031507549E-16 5.575252110753867E-16 -7.048364765686476E-16 1.289552112787103E-15 -3.619818856613642E-15 1.910962506774836E-15 3.801974691693372E-16 1.933501292977718E-16 1.908696452601736E-16 -7.644193672118567E-17 -2.110190168382987E-16 2.171414374043627E-16 1.541780407545926E-16 5.970898019090537E-17 6.736587598351587E-17 3.819964499181755E-17 1.424602207573346E-17 -1.132576785128916E-16 1.882388719186756E-17 
-9.850897814798260E-01 -3.334845328582877E+00 -3.825171177640183E-01 2.633433113494057E-01 -9.710331401704479E-02 2.410138059837892E+00 4.745853787794524E+00 -4.055218994853153E-01 4.148531938484180E-02 -2.012532846019714E+00 -1.764262225864563E+00 1.719661369664260E-01 1.569010551036787E+00 4.702878627384681E-01 -6.902125158949849E-01 -5.525309578505191E-16 1.032178902233326E-15 -2.444817885781125E-15 1.136439157961952E-15 1.681686620985483E-15 -4.967168784896336E-15 2.357940679480017E-15 1.224980180198379E-15 2.356478554180693E-16 -1.308657405327827E-16 4.310035236627638E-16 -7.001101997979164E-16 9.392308312824290E-16 1.874889168120284E-16 -1.383825183867591E-16 -1.494331348864818E-17 6.398732496102962E-18 -9.859571929038352E-17 -6.303292414740882E-17 5.695011172606040E-17 
5.139475128423487E-01 -1.490460409503149E+00 -3.196930187738980E+00 -1.538758318076967E-01 1.389475128423476E-01 -3.885179764516976E-01 3.797790402270557E+00 3.797790402270559E+00 -3.885179764516966E-01 -6.104958704216313E-01 -3.087458895262988E+00 -6.104958704216282E-01 1.255574545324940E+00 1.255574545324939E+00 -8.328719028162229E-01 -3.531546778400843E-16 9.195176965414039E-16 -2.552682874453469E-15 1.176643635660117E-15 1.387038811063462E-15 -2.626021120402651E-15 5.368209646958997E-16 7.239910476924604E-16 6.175285748022809E-16 -9.563534056757068E-17 2.013034834043773E-16 -1.477991121901729E-16 7.642921879119001E-16 -2.854593378332956E-16 -1.050027422508887E-17 -4.627160135812842E-17 9.291304147376936E-18 -1.336366998754242E-16 1.530095322149313E-17 4.019203829697750E-17 
-3.561130609860630E-01 1.027105927175380E+00 -2.128260239651959E+00 -3.334845328582875E+00 2.559004715511558E-01 4.148531938484049E-02 -4.055218994853144E-01 4.745853787794525E+00 2.410138059837891E+00 1.719661369664261E-01 -1.764262225864567E+00 -2.012532846019712E+00 4.702878627384695E-01 1.569010551036786E+00 -6.902125158949846E-01 -6.135969244694396E-16 1.922768288028502E-15 -1.972937497344804E-15 4.411916523653976E-17 1.097125130454906E-15 -1.053567081609378E-15 -2.019757116387954E-16 -8.186231033888401E-17 5.046035751822671E-16 2.627278537262037E-16 -4.167352439934635E-18 -2.320288385565860E-16 4.238843496238180E-16 2.522226070845030E-16 -3.681731788894184E-16 -1.062356471547627E-17 8.283533400651127E-17 -2.173345144752913E-17 -2.851867373228423E-17 -7.438273310365075E-18 
5.000000000000033E-01 -1.410164177942429E+00 2.666666666666667E+00 -6.756502488724237E+00 -3.802783971897684E-15 -2.874336784371556E-15 2.887715710324104E-15 -4.026913089627722E-15 6.756502488724240E+00 1.843493385386384E-15 -2.746626132820755E-15 -2.666666666666660E+00 -6.714049824494301E-16 1.410164177942425E+00 -4.999999999999999E-01 -8.560921102260337E-16 2.600665940235410E-15 -1.363761586295600E-15 -8.047015825516427E-16 5.446015718205306E-16 -1.338125084160987E-15 6.568924164710894E-16 2.807173244016587E-16 -2.224935891569557E-16 4.119664847623688E-16 2.833169698169110E-16 -8.619923186591575E-16 2.262733535286264E-16 1.889230682610680E-15 -1.655233183328145E-15 1.054593280936492E-17 1.294851782253172E-16 1.139038667027468E-16 -1.010349674060020E-16 -4.104281057313161E-17 
-1.240990253030984E+00 -1.490370979140448E-16 3.218612511154591E-16 3.321875879405626E-16 5.572547718246865E-17 3.183813172718853E-15 -9.887196517636361E-17 -9.236851624339924E-16 -6.494770734548760E-17 1.745743121887937E+00 8.852697646781847E-16 -8.639954979277161E-17 -7.637626158259729E-01 -3.068392890688247E-16 2.590097469690174E-01 2.714087770744589E-16 -2.915611342245519E-16 3.345151266452322E-16 -2.590748774546946E-18 -4.254732601882014E-17 -6.311322953366665E-17 -5.797376497769874E-17 4.170437944861920E-17 -3.970139726253608E-16 2.042558571852098E-16 -3.444804533150206E-17 -7.410209216230812E-18 -2.048793770465726E-17 2.389145236543751E-16 3.980002918403652E-18 -6.919970448890952E-17 -1.264918774531326E-17 -9.622501961571057E-18 -5.573284406323484E-17 2.337529499750244E-17 
3.710197447653428E-01 -8.894158749906803E-01 -1.899407691603921E-01 7.599846754365047E-02 -3.561389421757349E-02 -6.612773597728354E-01 -2.037098269315328E-01 -9.032117265635947E-16 3.089192922596728E-02 7.557455540260973E-01 1.527298825562608E+00 -7.720730414279059E-02 -6.612773597728354E-01 -3.615306091123849E-01 3.190184769773604E-01 1.022960760525171E-16 1.201286181032553E-16 9.274458368998358E-17 9.751248010618836E-17 6.471501000422739E-17 -4.560324751165446E-16 3.229331660993515E-17 -4.840041738173097E-17 -2.681716672377234E-17 -3.344194618003801E-18 -8.985755660647676E-17 8.680067746603807E-17 2.873887384257400E-17 1.014483810192262E-16 -5.684079381733667E-17 2.948429931393073E-17 2.862104860778862E-17 -3.791863423321940E-17 -4.650113017013527E-17 1.696873855343153E-17 
-3.546323711949330E-01 7.372758273164863E-01 -9.456863231864905E-01 -2.281385152178443E-01 2.022000590151391E-16 3.924225383383524E-01 -1.527298825562610E+00 2.346373157502935E-15 2.281385152178433E-01 3.319830362641002E-16 1.527298825562609E+00 9.456863231864882E-01 -3.924225383383526E-01 -7.372758273164859E-01 3.546323711949343E-01 1.339182283592803E-16 2.294642332092857E-17 2.745061773010116E-16 2.683700122526749E-17 -1.001502261147474E-16 1.583240738730187E-16 -3.056248388178890E-16 -2.014657653211724E-16 -7.921016629293304E-17 6.669540467132611E-17 -6.660862899853214E-17 -8.326169270158497E-18 2.284636368589953E-17 1.638381748015742E-16 -1.575556531381463E-16 7.477160358084297E-17 3.922621011509381E-17 -8.021453718137155E-18 -4.355011492581241E-17 4.197216011406757E-18 
6.902125158949859E-01 -1.569010551036789E+00 2.012532846019718E+00 -2.410138059837894E+00 -2.559004715511577E-01 -4.702878627384690E-01 1.764262225864566E+00 -4.745853787794523E+00 3.334845328582877E+00 -1.719661369664271E-01 4.055218994853168E-01 2.128260239651954E+00 -4.148531938484269E-02 -1.027105927175379E+00 3.561130609860634E-01 1.965643261735120E-16 6.507505298085974E-16 -2.154285564072252E-16 -2.397234460921185E-16 -3.187429314324837E-16 -1.573349101572710E-15 1.426261651804121E-15 -1.761616402754135E-16 3.464828483371436E-17 1.256565171876339E-16 4.088185860320959E-16 -2.742481450285628E-16 -3.159725998588609E-16 1.183815626381969E-15 -7.701267905599204E-16 -1.854331466983570E-17 -4.360388376671215E-17 4.256566534133091E-17 -9.410939680859585E-17 2.955673436739345E-17 
3.750000000000006E-01 1.862963723925560E-16 1.000846024278275E-17 -1.156690734405324E-16 -2.886946471049587E-16 -1.336584577695453E+00 -4.831345761750151E-16 2.680896380135241E-16 5.315875330208313E-16 -1.381342274770472E-16 -9.631852173268740E-17 -3.236783763517330E-17 1.336584577695454E+00 -2.956985125984242E-16 -3.750000000000004E-01 2.240440860277741E-16 -3.519018243081354E-17 -4.181439083065401E-16 -2.738757443606002E-17 -6.994494525978518E-16 8.879467022255432E-16 6.732105197747494E-17 1.908612711076137E-16 -1.061820732879526E-16 -2.064751959728911E-17 6.970550534757778E-17 2.206825665540937E-16 -2.340102633894761E-16 -2.442463902052095E-16 1.551691172026800E-16 -3.815532712215972E-17 1.278337640534211E-17 -9.183454722065556E-18 -6.583596125069887E-20 -2.279989708041720E-18 
-3.190184769773608E-01 3.615306091123854E-01 7.720730414279046E-02 -3.089192922596734E-02 3.561389421757385E-02 6.612773597728356E-01 -1.527298825562609E+00 1.808849719071310E-16 -7.599846754365099E-02 -7.557455540260969E-01 2.037098269315341E-01 1.899407691603930E-01 6.612773597728351E-01 8.894158749906798E-01 -3.710197447653427E-01 -3.388479378945628E-18 -1.776533646999791E-17 -1.857014085981053E-16 -6.455782313843464E-17 9.513215154881744E-18 1.154681782180593E-16 -7.544563960463293E-17 1.537510894516074E-16 1.951095143814143E-16 -9.078442153776448E-17 -7.952769259257744E-17 1.522705607043709E-16 -9.800822175024353E-17 1.125459013508013E-16 -1.043014836499008E-16 -2.944870388474326E-17 -3.110897091066193E-17 4.468418404411246E-17 -1.883487878109218E-17 3.193211475030883E-20 
8.328719028162280E-01 -1.255574545324943E+00 6.104958704216323E-01 3.885179764516966E-01 -1.389475128423479E-01 -1.255574545324943E+00 3.087458895262995E+00 -3.797790402270562E+00 1.538758318076972E-01 6.104958704216303E-01 -3.797790402270561E+00 3.196930187738980E+00 3.885179764516965E-01 1.490460409503151E+00 -5.139475128423474E-01 -2.098201039579594E-17 -2.390396318170909E-16 -3.729981161044761E-16 3.859139645750389E-16 -2.797915030870146E-16 -1.987870696004794E-16 4.072115272219905E-16 8.172302968964190E-17 2.721198529974981E-16 -5.879106059880899E-18 3.212207044009435E-16 5.884512488258051E-16 -6.883018312065842E-16 4.439658424996082E-17 -1.131931100352984E-16 -4.575849542297711E-17 -2.207554324067290E-16 7.920069222538473E-17 2.539042720741231E-17 3.291142555276307E-17 
-2.590097469690174E-01 1.647558543346667E-16 -2.087019674484212E-16 -1.874402594593218E-17 1.803409334303628E-16 7.637626158259728E-01 -8.775610774451734E-17 4.138334658188377E-16 -1.061413567505385E-16 -1.745743121887937E+00 -4.798840335918437E-16 -2.361001034936294E-16 -2.380829112045168E-15 3.463545036121641E-16 1.240990253030984E+00 -1.037833410409228E-16 -2.678500817039389E-17 2.648244752608087E-16 -1.104582577906889E-16 2.246433118819352E-16 -4.545551067887227E-16 1.016046797340672E-16 1.211473442862969E-16 -7.718099730288090E-17 3.739047244623536E-17 -4.086279319572040E-17 -1.626583808570245E-17 6.507939423059042E-17 8.087047272273410E-17 -9.785450124421635E-17 2.714328935008145E-17 3.167953470833927E-17 -1.418731988541558E-18 -2.971089990084435E-17 5.906599915732598E-21 
6.902125158949827E-01 -4.702878627384687E-01 -1.719661369664253E-01 -4.148531938484146E-02 9.710331401704474E-02 -1.569010551036788E+00 1.764262225864565E+00 4.055218994853134E-01 -2.633433113494053E-01 2.012532846019716E+00 -4.745853787794523E+00 3.825171177640194E-01 -2.410138059837895E+00 3.334845328582876E+00 9.850897814798285E-01 -1.487291059140031E-16 3.277636867498166E-17 -4.448798377343326E-16 4.810338606722959E-16 3.810938174412204E-16 4.179285277108441E-16 -8.968022541106649E-16 1.716130691698932E-16 -2.215044117966343E-16 2.204416526897504E-16 8.743254194168908E-17 1.068343114973891E-16 5.380056723188513E-17 1.693284227231770E-16 -2.921339947296094E-16 -5.909108937790857E-17 -2.431853298302973E-16 1.804210541685972E-16 3.581469478533022E-17 9.317082227937153E-18 
4.999999999999981E-01 -1.274425948417708E-15 5.066812905193241E-16 1.166410513396148E-15 -4.052514539054924E-16 -1.410164177942425E+00 4.265885887030875E-15 -2.639403248349737E-15 9.594499574866050E-17 2.666666666666662E+00 -1.553939120552720E-15 -1.569547136041327E-16 -6.756502488724238E+00 1.026234376508368E-15 5.000000000000000E+00 -4.593263632366900E-17 1.149683306667091E-15 1.258658375783476E-16 3.539566118863795E-16 3.427070796778068E-16 -7.276074109088881E-16 -2.350725001831717E-16 6.488905622740377E-16 -1.712356898936668E-15 3.229088712213586E-17 1.307219268271249E-17 -3.286107825348157E-16 1.593576138470784E-16 3.688480901795118E-16 -4.670086260061465E-17 -3.347060652195124E-18 -8.770457196659032E-17 7.460826053007804E-17 -4.621681270117432E-17 1.955050116450718E-17 
-9.850897814798268E-01 8.197040385272462E-16 -9.269054587920656E-16 1.511100896253515E-15 -1.150518860171308E-15 2.410138059837893E+00 -1.660553395827352E-16 -1.236854354030885E-15 5.036826159229849E-16 -2.012532846019716E+00 -4.678256263790611E-16 8.759534861826828E-16 1.569010551036788E+00 3.962397688891160E-16 -6.902125158949847E-01 -3.334845328582877E+00 5.130206982818376E-16 -8.362878166130797E-16 4.650637518287358E-16 4.745853787794522E+00 5.160947479645988E-15 -8.842540618269952E-16 -1.764262225864567E+00 1.217444191986738E-15 4.702878627384686E-01 -3.825171177640189E-01 1.039144914302743E-16 -3.657587339363277E-16 -4.055218994853155E-01 -4.184454564128276E-16 1.719661369664256E-01 2.633433113494061E-01 2.275789743756034E-16 4.148531938484230E-02 -9.710331401704513E-02 
4.542444930180408E-01 -8.211937782707118E-01 -1.658397908506498E-01 1.442205642636195E-01 -6.959329132751271E-02 -2.119651761326439E-01 2.072502889699471E+00 -1.575670581457980E-01 1.617333908520126E-02 -7.915013921534599E-01 -1.684865883708404E+00 1.541849310330307E-01 1.414628513246230E+00 6.773526859297443E-01 -9.058506312017613E-01 -8.211937782707119E-01 -2.591346832922599E+00 -1.575670581457984E-01 6.822209671996829E-02 2.072502889699471E+00 3.549149806057937E+00 -1.575670581457971E-01 -1.684865883708408E+00 -7.783849344942096E-01 6.773526859297446E-01 -1.658397908506486E-01 -1.575670581457966E-01 2.410097830974351E-02 -1.575670581457979E-01 -1.575670581457974E-01 1.541849310330299E-01 1.442205642636184E-01 6.822209671996775E-02 1.617333908520116E-02 -6.959329132751224E-02 
-3.886117683048728E-01 8.054979240364548E-01 -9.215853448767471E-01 -1.599164184978759E-01 8.322474825269821E-02 1.617333908520138E-02 -1.575670581457995E-01 2.072502889699473E+00 -2.119651761326445E-01 1.541849310330301E-01 -1.684865883708405E+00 -7.915013921534580E-01 6.773526859297443E-01 1.414628513246230E+00 -9.058506312017615E-01 4.297527058323535E-01 -1.684865883708407E+00 -2.387637005991064E+00 6.822209671996687E-02 -1.575670581457969E-01 3.549149806057936E+00 2.072502889699470E+00 -7.783849344942124E-01 -1.684865883708403E+00 6.773526859297442E-01 1.013082824525342E-01 -1.575670581457968E-01 2.410097830974346E-02 -1.575670581457973E-01 -1.575670581457978E-01 1.541849310330297E-01 3.733016749400017E-02 6.822209671996811E-02 1.617333908520127E-02 -3.397939710993852E-02 
6.902125158949858E-01 -1.569010551036794E+00 2.012532846019723E+00 -2.410138059837894E+00 -6.262761884424213E-16 4.614472825459552E-16 8.616882037203095E-16 -4.730075331586050E-15 2.410138059837895E+00 6.595314809297371E-16 1.141571033772349E-15 -2.012532846019716E+00 -1.241709329070572E-15 1.569010551036789E+00 -6.902125158949849E-01 -4.702878627384692E-01 1.764262225864571E+00 -4.745853787794527E+00 -2.181357092437801E-15 -8.881784197001252E-16 1.001088531942397E-16 4.745853787794527E+00 8.031150975756836E-16 -1.764262225864567E+00 4.702878627384687E-01 -1.719661369664260E-01 4.055218994853134E-01 -3.928488016439306E-16 8.881784197001252E-16 -4.055218994853154E-01 1.719661369664256E-01 -4.148531938484211E-02 6.538761409603922E-16 4.148531938484203E-02 -7.460322770285477E-17 
3.710197447653427E-01 2.235556468710672E-16 -3.061515157386647E-16 1.466877758505690E-16 4.957621199237155E-17 -6.612773597728355E-01 5.636296700448747E-16 2.431381296593926E-16 -5.156260148759386E-16 7.557455540260974E-01 -1.153532417235406E-15 5.129255028386958E-16 -6.612773597728354E-01 3.760576741420197E-17 3.190184769773605E-01 -8.894158749906805E-01 2.091338481382202E-15 5.575252110753872E-17 5.087198761482855E-17 -2.037098269315344E-01 -2.848839024404941E-15 5.757563657501362E-16 1.527298825562611E+00 -7.909640181332106E-16 -3.615306091123852E-01 -1.899407691603931E-01 2.244318433885301E-16 -1.892464921816836E-16 4.579669976578771E-16 7.179216680994833E-17 -7.720730414279058E-02 7.599846754365042E-02 1.703786661511751E-18 3.089192922596728E-02 -3.561389421757346E-02 
-3.714417321252300E-01 4.110535953859354E-01 4.923254693474535E-02 3.046494177566528E-05 2.024514244502740E-16 4.110231304441596E-01 -8.606561621916942E-01 2.689510009066897E-16 -3.046494177613779E-05 1.958188102040032E-16 8.606561621916937E-01 -4.923254693474542E-02 -4.110231304441593E-01 -4.110535953859354E-01 3.714417321252297E-01 4.110535953859359E-01 -9.494476005676405E-01 -8.879143837594583E-02 1.746316053161498E-16 -8.606561621916938E-01 -1.087334555118697E-15 8.879143837594580E-02 8.606561621916951E-01 9.494476005676394E-01 -4.110535953859353E-01 4.923254693474505E-02 -8.879143837594609E-02 1.165705718852720E-16 3.495805528993484E-16 8.879143837594619E-02 -4.923254693474525E-02 3.046494177588520E-05 -6.588176230849626E-17 -3.046494177598233E-05 1.338354479390730E-16 
9.058506312017616E-01 -1.414628513246233E+00 7.915013921534616E-01 2.119651761326422E-01 -8.322474825269784E-02 -6.773526859297455E-01 1.684865883708409E+00 -2.072502889699473E+00 1.599164184978771E-01 -1.541849310330303E-01 1.575670581457971E-01 9.215853448767456E-01 -1.617333908520025E-02 -8.054979240364539E-01 3.886117683048723E-01 -6.773526859297452E-01 1.684865883708409E+00 -2.072502889699472E+00 -6.822209671996800E-02 7.783849344942104E-01 -3.549149806057935E+00 2.387637005991064E+00 1.575670581457976E-01 1.684865883708406E+00 -4.297527058323528E-01 -1.541849310330300E-01 1.575670581457964E-01 -2.410097830974376E-02 1.575670581457969E-01 1.575670581457976E-01 -1.013082824525339E-01 -1.617333908520013E-02 -6.822209671996798E-02 -3.733016749400095E-02 3.397939710993832E-02 
-3.190184769773605E-01 2.351991701456019E-16 7.013386099825616E-17 -8.960186112873074E-16 3.653377254101280E-16 6.612773597728353E-01 -1.780042021230613E-15 1.456333146159427E-15 -1.097779573229201E-16 -7.557455540260964E-01 4.354809425671423E-16 -6.045704991328077E-16 6.612773597728350E-01 1.844388375108292E-16 -3.710197447653422E-01 3.615306091123849E-01 -3.146824173760780E-16 6.063086670444830E-16 -2.794720490804020E-16 -1.527298825562607E+00 -2.442090614830093E-15 6.456535009556586E-16 2.037098269315351E-01 5.177430586559792E-16 8.894158749906789E-01 7.720730414279071E-02 9.935895945293687E-17 -1.208263888141432E-16 2.498001805406602E-16 7.017988764250363E-17 1.899407691603925E-01 -3.089192922596758E-02 6.990145675990671E-17 -7.599846754365053E-02 3.561389421757367E-02 
